category,company,date,end_location,end_time,id,kilometres,notes,start_location,start_time
business,skip,2026-08-25,"Shelbourne Street, Saanich, British Columbia",20:00,d1cc17c7-faa1-4b93-9c1d-f0fa03e42b54,2,Picking up food,"3861, Shelbourne Street, Saanich, British Columbia",19:56
business,skip,2026-08-25,"1597, Midgard Avenue, Saanich, British Columbia",19:53,4665f705-c80a-4742-b0a4-473ad095ddbf,3.3,Dropping off delivery,"McKenzie Avenue, Saanich, British Columbia",19:46
business,skip,2026-08-25,"McKenzie Avenue, Saanich, British Columbia",19:45,60c105e0-5df1-46b7-96da-33a4938629cd,4.5,Picking up food,"3965, Saanich Road, Saanich, British Columbia",19:37
business,skip,2026-08-25,"772, Canterbury Road, Saanich, British Columbia",19:32,d1652d16-cae8-41e6-9b21-a41a2a6c3d79,3.6,Dropping off delivery,"Hillside Avenue, Victoria, British Columbia",19:24
business,skip,2026-08-25,"Hillside Avenue, Victoria, British Columbia",19:22,4d755165-0891-4e24-950f-9a08cb503497,1.6,Picking up food,"991, Cloverdale Avenue, Saanich, British Columbia",19:19
personal,,2026-08-24,"3420, Quadra Street, Saanich, British Columbia",22:01,50669ebb-cfbf-4c06-bf2d-2bbaf254ddca,2.4,Going to hot zone,"815, Queens Avenue, Victoria, British Columbia",21:55
business,skip,2026-08-24,"815, Queens Avenue, Victoria, British Columbia",21:54,8c0fb93c-1991-4ac6-8ab7-5160505de103,1,Dropping off delivery,"705, Johnson Street, Victoria, British Columbia",21:51
business,skip,2026-08-24,"705, Johnson Street, Victoria, British Columbia",21:41,17ae8ed9-232e-411e-9e68-b5dfbdaf0d8e,0.7,Picking up food,"Fort Street, Victoria, British Columbia",21:32
business,,2026-08-24,"706, Fort Street, Victoria, British Columbia",21:31,b4d93bc7-07b4-45ae-b4fd-33bf4ecda7a1,0.9,Going to hot zone,"946, Johnson Street, Victoria, British Columbia",21:27
business,skip,2026-08-24,"989, Johnson Street, Victoria, British Columbia",21:22,aca05136-2c9f-4595-ad16-7b9cab8920be,2.6,Dropping off delivery,"Douglas Street, Saanich, British Columbia",21:12
business,skip,2026-08-24,"Douglas Street, Saanich, British Columbia",21:11,834ac686-8628-492e-a8eb-7523cc21030b,1.1,Picking up food,"Saanich Road, Saanich, British Columbia",21:06
business,,2026-08-24,"Oak Street, Saanich, British Columbia",21:06,d12d7067-345c-4fd5-91f0-29c31b0da87c,2.6,Going to hot zone,"Hillside Avenue, Victoria, British Columbia",21:00
business,skip,2026-08-24,"1212, Hillside Avenue, Victoria, British Columbia",20:59,7705c310-655c-46be-9888-cef32a8dd326,4.4,Dropping off delivery,"658, Burnside Road West, Saanich, British Columbia",20:46
business,skip,2026-08-24,"658, Burnside Road West, Saanich, British Columbia",20:44,5dedd976-8ac1-4235-ae7c-bf7f8ecaf23b,1.7,Picking up food,"309, Cadillac Avenue, Saanich, British Columbia",20:40
business,skip,2026-08-24,"309, Cadillac Avenue, Saanich, British Columbia",20:39,ebb229cd-3b3c-4715-b3a5-fd6b4bd52293,3.4,Dropping off delivery,"2350, Douglas Street, Victoria, British Columbia",20:30
business,skip,2026-08-24,"2350, Douglas Street, Victoria, British Columbia",20:26,71960f51-1324-4d79-b435-b1c159622015,0.7,Picking up food,"2540, Quadra Street, Victoria, British Columbia",20:24
business,skip,2026-08-24,"2540, Quadra Street, Victoria, British Columbia",20:22,26fc8a4c-36cc-4c34-82e4-7103cf2529ab,3.2,Dropping off delivery,"Uptown Boulevard, Saanich, British Columbia",20:12
business,skip,2026-08-24,"Uptown Boulevard, Saanich, British Columbia",20:12,48e97c3b-0041-4d64-b1d9-c02d77821fb2,4.4,Picking up food,"Quadra Street, Saanich, British Columbia",20:07
business,skip,2026-08-21,"157, Gorge Road East, Victoria, British Columbia",22:18,27c529f7-faf5-400e-8ba1-a2973f72281c,2,Dropping off delivery,"Oak Street, Saanich, British Columbia",22:12
business,,2026-08-21,"Oak Street, Saanich, British Columbia",21:41,3c5424af-5624-4ea5-92ed-7566a2800d5e,2.3,Going to hot zone,"970, Greenridge Crescent, Saanich, British Columbia",21:36
business,skip,2026-08-21,"970, Greenridge Crescent, Saanich, British Columbia",21:35,8776afb2-4cad-4c1c-b0d1-f4f2786fcfbd,2.3,Dropping off delivery,"Oak Street, Saanich, British Columbia",21:19
business,,2026-08-21,"Saanich Road, Saanich, British Columbia",21:19,d72fb1b5-b896-4a06-ba4e-8bba49b1e204,3.3,Going to hot zone,"2731, Higgins Street, Victoria, British Columbia",21:10
business,,2026-08-21,"2731, Higgins Street, Victoria, British Columbia",21:10,56e5c913-8798-482a-94e2-a56340c18e70,0.6,,"Hillside Avenue, Victoria, British Columbia",21:04
business,skip,2026-08-21,"Hillside Avenue, Victoria, British Columbia",21:04,a1195d14-deb6-4d9a-80ce-38c813160e75,2.8,Dropping off delivery,"Yates Street, Victoria, British Columbia",20:57
business,skip,2026-08-21,"Yates Street, Victoria, British Columbia",20:55,a1d6d4a8-aa0b-4331-8dc7-ac9c78f78d3c,1,Picking up food,"732, Fort Street, Victoria, British Columbia",20:45
business,,2026-08-21,"732, Fort Street, Victoria, British Columbia",20:45,63e5adaa-a4ad-4260-9654-47d7c53dd512,2,Going to hot zone,"2852, Douglas Street, Victoria, British Columbia",20:36
business,,2026-08-21,"2852, Douglas Street, Victoria, British Columbia",20:32,a95b2240-9d1b-4a14-ab56-6c7d5ab8a7f3,1.2,Going to hot zone,"390, Waterfront Crescent, Victoria, British Columbia",20:29
business,skip,2026-08-21,"390, Waterfront Crescent, Victoria, British Columbia",20:19,79e5de5d-5a18-43bd-9423-9f32fee8dc12,1,Dropping off delivery,"Gorge Road East, Victoria, British Columbia",20:12
business,skip,2026-08-21,"Gorge Road East, Victoria, British Columbia",20:12,b726fe8c-4090-4ea1-a90d-6731747a0801,1.8,Dropping off delivery,"Oak Street, Saanich, British Columbia",20:08
business,,2026-08-21,"Oak Street, Saanich, British Columbia",20:08,2258fdef-7678-4497-bd85-125a50fd9535,4.1,Going to hot zone,"Uptown Boulevard, Saanich, BC, V8Z 3L4, Saanich, British Columbia, V8Z 3L4",19:59
business,skip,2026-08-21,"Uptown Boulevard, Saanich, British Columbia",19:44,79a31ec7-dba1-4fd0-b28e-fd15e2fc0737,0.7,Picking up food,"Saanich Road, Saanich, British Columbia",19:30
business,,2026-08-21,"Saanich Road, Saanich, British Columbia",19:30,f6477cf1-c670-46b9-b503-32f0f1a448bd,5.5,Going to hot zone,"1291, Hastings Street, Saanich, British Columbia",19:18
business,skip,2026-08-21,"1291, Hastings Street, Saanich, British Columbia",19:16,694b99d5-926f-42eb-a66f-939075602cab,5.8,Dropping off delivery,"Vernon Avenue, Saanich, British Columbia",19:04
business,skip,2026-08-21,"Vernon Avenue, Saanich, British Columbia",19:04,44bb8f95-cf89-4b60-9314-7a9482af5d81,1.5,Picking up food,"3420, Quadra Street, Saanich, British Columbia",18:58
business,,2026-08-20,"3420, Quadra Street, Saanich, British Columbia",22:10,3c0c191f-9d72-47e9-bb00-7385e572d36f,3.6,Home,"751, View Street, Victoria, British Columbia",21:24
business,skip,2026-08-20,"749, View Street, Victoria, British Columbia",21:22,5b3d28f2-5a5c-4205-86b1-d849d07bd0b8,0.3,Picking up food,"728, Fort Street, Victoria, British Columbia",21:11
business,,2026-08-20,"728, Fort Street, Victoria, British Columbia",21:11,48f9a814-8270-47c3-ab35-d2b8d3e575d4,2.3,Going to hot zone,"141, Wellington Avenue, Victoria, British Columbia",21:02
business,skip,2026-08-20,"141, Wellington Avenue, Victoria, British Columbia",20:59,36b17125-f5e8-4dad-bf4e-c24250742ee0,6.3,Dropping off delivery,"Cadboro Bay Road, Oak Bay, British Columbia",20:47
business,skip,2026-08-20,"Cadboro Bay Road, Oak Bay, British Columbia",20:45,0ee0c224-ab16-41ef-ac87-08819edbc075,0.8,Picking up food,"2960, Henderson Road, Oak Bay, British Columbia",20:41
business,skip,2026-08-20,"2960, Henderson Road, Oak Bay, British Columbia",20:40,9fafd221-6342-4313-9cdf-49cbe193366c,2.6,Dropping off delivery,"1366, Hillside Avenue, Victoria, British Columbia",20:33
business,,2026-08-20,"1366, Hillside Avenue, Victoria, British Columbia",20:33,c00a921a-3fbb-4993-9231-5a5e042dd8e4,0.1,,"1371, Hillside Avenue, Victoria, British Columbia",20:27
business,skip,2026-08-20,"1371, Hillside Avenue, Victoria, British Columbia",20:27,defa6b6f-e9fe-4734-9598-8893ef17abe4,3.4,Dropping off delivery,"Kisber Avenue, Saanich, British Columbia",20:19
business,skip,2026-08-20,"Kisber Avenue, Saanich, British Columbia",20:15,0a53a52d-1cd1-4466-8002-d8c553fa119e,0.8,Picking up food,"3690, Shelbourne Street, Saanich, British Columbia",20:12
business,skip,2026-08-20,"3690, Shelbourne Street, Saanich, British Columbia",20:00,c3f35547-e0b2-4996-b058-dafd4f78fc66,0.3,Dropping off delivery,"Ophir Street, Saanich, British Columbia",19:59
business,,2026-08-20,"Ophir Street, Saanich, British Columbia",19:58,4c5b2117-9200-459c-91da-3157e824a1b3,3.4,Going to hot zone,"4373, Fieldmont Place, Saanich, British Columbia",19:39
business,skip,2026-08-20,"48.48794, -123.33640",19:36,00f32d21-bbfa-4a07-8562-59225a2b4e43,2.7,Dropping off delivery,"1520, McKenzie Avenue, Saanich, British Columbia",19:30
business,skip,2026-08-20,"1520, McKenzie Avenue, Saanich, British Columbia",19:23,6a33d1c0-1f08-4dbe-b4ac-c390b4b134f0,1.7,Picking up food,"1663, McKenzie Avenue, Saanich, British Columbia",19:16
business,skip,2026-08-20,"1663, McKenzie Avenue, Saanich, British Columbia",19:16,17e04727-9906-4b81-b268-034905c76cd0,5.6,Dropping off delivery,"4291, Glanford Avenue, Saanich, British Columbia",19:07
business,skip,2026-08-20,"4291, Glanford Avenue, Saanich, British Columbia",19:05,4fe22bfa-1d99-4edf-9792-7c110f7fb105,1.1,Picking up food,"4218, Quadra Street, Saanich, British Columbia",19:02
business,skip,2026-08-20,"4218, Quadra Street, Saanich, British Columbia",19:00,1ddd5b8d-9604-4c1c-b652-e35b688b8ff6,2,Dropping off delivery,"McKenzie Avenue, Saanich, British Columbia",18:55
business,skip,2026-08-20,"McKenzie Avenue, Saanich, British Columbia",18:51,15e88877-be94-4cc2-8f6a-0b1ba73b2893,2.1,Picking up food,"985, Cloverdale Avenue, Saanich, British Columbia",18:47
personal,,2026-09-02,"48.45414, -123.36102",22:07,bd74befb-c3bb-47c6-aecf-261b27622636,5.9,Home,"Simcoe Street, Victoria, British Columbia",21:53
business,skip,2026-09-02,"Simcoe Street, Victoria, British Columbia",21:53,6c42c227-2a59-44bf-8643-2f0e1a6615e8,1.6,Dropping off delivery,"716, Burdett Avenue, Victoria, British Columbia",21:47
business,skip,2026-09-02,"716, Burdett Avenue, Victoria, British Columbia",21:44,39396cdb-18ad-4022-aba9-cfbff585a100,0.4,Picking up food,"Fort Street, Victoria, British Columbia",21:38
business,,2026-09-02,"Fort Street, Victoria, British Columbia",21:38,0e3e85eb-e6e8-47a4-9a66-350a6dce0eac,4,Going to hot zone,"Byron Street, Oak Bay, British Columbia",21:28
business,skip,2026-09-02,"2090, Byron Street, Oak Bay, British Columbia",21:26,7e5067a7-37bc-4f77-aba2-26a064c40193,4.2,Dropping off delivery,"740, Burdett Avenue, Victoria, British Columbia",21:17
business,skip,2026-09-02,"740, Burdett Avenue, Victoria, British Columbia",21:14,7ceaee5a-12f8-4d25-af72-66092979fbfc,0.5,Picking up food,"Fort Street, Victoria, British Columbia",20:30
business,,2026-09-02,"Fort Street, Victoria, British Columbia",20:30,d93ec916-4ff4-4fe5-9d1c-e78897257eb5,2.4,Going to hot zone,"379, Tyee Road, Victoria, British Columbia",20:24
business,skip,2026-09-02,"48.43220, -123.38044",20:19,c07de9ae-8f14-4b12-93b2-68b11593392c,0.3,Dropping off delivery,"363, Tyee Road, Victoria, British Columbia",20:18
business,skip,2026-09-02,"363, Tyee Road, Victoria, British Columbia",20:13,1c43bf08-8870-479b-90f0-66f7b9f9b71e,2.1,Dropping off delivery,"783, Fort Street, Victoria, British Columbia",20:08
business,skip,2026-09-02,"783, Fort Street, Victoria, British Columbia",19:50,49cb62e8-c59a-4647-8682-86f8481d3579,0.1,Picking up food,"Fort Street, Victoria, British Columbia",19:40
business,,2026-09-02,"Fort Street, Victoria, British Columbia",19:39,a6a915db-8d53-45a0-b1ee-de00caee58cb,1.9,Going to hot zone,"180, Croft Street, Victoria, British Columbia",19:32
business,skip,2026-09-02,"180, Croft Street, Victoria, British Columbia",19:27,7764d9d6-5c28-473c-8a0a-c9d37c7a53a0,1.4,Dropping off delivery,"606, Humboldt Street, Victoria, British Columbia",19:19
business,skip,2026-09-02,"606, Humboldt Street, Victoria, British Columbia",19:18,8bdc64b5-1846-4d3e-a924-70ca083f36d1,4.4,Picking up food,"1627, Elgin Road, Oak Bay, British Columbia",19:02
business,skip,2026-09-02,"1627, Elgin Road, Oak Bay, British Columbia",19:00,434724ad-421e-4040-a969-f4dd82a3d0cf,3.5,Dropping off delivery,"783, Fort Street, Victoria, British Columbia",18:52
business,skip,2026-09-02,"783, Fort Street, Victoria, British Columbia",18:50,040cb8a5-4137-4073-bb31-d993494d35a5,0.1,Picking up food,"702, Fort Street, Victoria, British Columbia",18:45
business,,2026-09-02,"702, Fort Street, Victoria, British Columbia",18:45,07835f5c-186d-4ebb-a94f-ea63f3466507,2,Going to hot zone,"222, Ontario Street, Victoria, British Columbia",18:39
business,skip,2026-09-02,"214, Ontario Street, Victoria, British Columbia",18:37,9a050fd4-7643-4851-84a9-e0e3b0e2f4eb,3.4,Dropping off delivery,"933, Collinson Street, Victoria, British Columbia",18:30
business,skip,2026-09-02,"933, Collinson Street, Victoria, British Columbia",18:29,2726f5cf-1e90-43b1-8d98-adfe131e40c2,1,Dropping off delivery,"716, Burdett Avenue, Victoria, British Columbia",18:24
business,skip,2026-09-02,"716, Burdett Avenue, Victoria, British Columbia",18:19,b986179a-185c-4b02-91ae-1d3c391f35e5,1.5,Picking up food,"David Foster Harbour Pathway, Victoria, British Columbia",18:14
business,skip,2026-09-02,"David Foster Harbour Pathway, Victoria, British Columbia",18:14,7710aad8-d0c5-49d1-a2a6-81c05d3d3d00,4.4,Dropping off delivery,"Wendy's Drive-Though, Victoria, British Columbia",18:01
business,skip,2026-09-01,"1105, Fort Street, Victoria, British Columbia",21:56,ac800e6e-18c7-4bab-8253-85c825871702,1,Dropping off delivery,"777, Herald Street, Victoria, British Columbia",21:51
business,skip,2026-09-01,"777, Herald Street, Victoria, British Columbia",21:40,d2853826-5a3c-419b-972d-e62d13991439,0.6,Picking up food,"762, Fort Street, Victoria, British Columbia",21:37
business,,2026-09-01,"Fort Street, Victoria, British Columbia",21:36,96ac5b13-360a-43b6-bc59-5219edde8e69,1.7,Going to hot zone,"Huron Street, Victoria, British Columbia",21:25
business,,2026-09-01,"Huron Street, Victoria, British Columbia",21:25,082cc2ec-6190-4a3a-9d81-ffccbf19b3fa,2.9,,"Gorge Road East, Victoria, British Columbia",21:05
business,skip,2026-09-01,"Gorge Road East, Victoria, British Columbia",21:05,f91375ef-99b4-48ab-8298-3ab1a36ca513,0.5,Picking up food,"2553, Quadra Street, Victoria, British Columbia",21:01
business,skip,2026-09-01,"830, Queens Avenue, Victoria, British Columbia",20:58,c2a6426f-6f76-4596-94da-a1b65147e7c0,1,Dropping off delivery,"Yates Street, Victoria, British Columbia",20:53
business,skip,2026-09-01,"Yates Street, Victoria, British Columbia",20:52,366bd020-215c-4609-95c9-602cd9071779,0.3,Picking up food,"710, Fort Street, Victoria, British Columbia",20:42
business,,2026-09-01,"710, Fort Street, Victoria, British Columbia",20:42,99c7b0ef-91b4-4215-9f86-f9c659075c12,0.5,Going to hot zone,"735, Humboldt Street, Victoria, British Columbia",20:39
business,skip,2026-09-01,"Humboldt Street, Victoria, British Columbia",20:38,b0a52865-7702-440f-a346-25a1c62199e1,0.9,Dropping off delivery,"716, View Street, Victoria, British Columbia",20:35
business,skip,2026-09-01,"716 View Street, Victoria, BC, V8W 2E2, Victoria, British Columbia, V8W 2E2",20:26,6edfde9c-a95e-4719-91a9-7c5c55c539c5,0.3,Picking up food,"48.42468, -123.36479",20:10
business,,2026-09-01,"Fort Street, Victoria, British Columbia",20:10,f8284853-064e-4e05-8599-1778a37e7458,4.2,Going to hot zone,"2373, Central Avenue, Oak Bay, British Columbia",19:59
business,skip,2026-09-01,"2373, Central Avenue, Oak Bay, British Columbia",19:58,4cf0a436-9654-4284-a428-d493937be6b9,4,Dropping off delivery,"48.42211, -123.36490",19:47
business,skip,2026-09-01,"708, Burdett Avenue, Victoria, British Columbia",19:44,91c54c5e-84c5-4062-ac83-d945fd0469c3,0.9,Picking up food,"Fort Street, Victoria, British Columbia",19:27
business,,2026-09-01,"Fort Street, Victoria, British Columbia",19:26,bdbf3153-5ea0-4d22-8d72-c47d2fc75c1b,1,Going to hot zone,"1144, Oscar Street, Victoria, British Columbia",19:21
business,skip,2026-09-01,"1144, Oscar Street, Victoria, British Columbia",19:18,0f9e2574-0581-49d0-9474-0f89c394eca0,2.1,Dropping off delivery,"Yates Street, Victoria, British Columbia",19:14
business,skip,2026-09-01,"Yates Street, Victoria, British Columbia",19:13,2a87e99c-55bf-4c77-8cf5-211f579b7f2f,0.3,Picking up food,"Fort Street, Victoria, British Columbia",18:53
business,,2026-09-01,"Fort Street, Victoria, British Columbia",18:53,9c0b3b95-0b20-4d92-b896-747aa7e2ae2f,3.2,Going to hot zone,"1055, Esquimalt Road, Esquimalt, British Columbia",18:45
business,skip,2026-09-01,"611, Lampson Street, Esquimalt, British Columbia",18:45,51225968-e072-430f-a08c-2d337c532ab3,4.7,Dropping off delivery,"Uptown Boulevard, Saanich, British Columbia",18:26
business,skip,2026-09-01,"Uptown Boulevard, Saanich, British Columbia",18:23,4409ee7b-bae7-477f-855d-cca65799a342,0.3,Picking up food,"Oak Street, Saanich, British Columbia",18:16
business,,2026-09-01,"Saanich Road, Saanich, British Columbia",18:16,bdd8757c-fd61-4f8f-af7c-425f2a4aca23,12.2,Going to hot zone,"809, Kona Crescent, Saanich, British Columbia",18:08
business,skip,2026-09-01,"809, Kona Crescent, Saanich, British Columbia",18:07,d916e3bb-665b-4daf-b471-c2f01bbb8df0,2.4,Dropping off delivery,"Lochside Regional Trail, Saanich, British Columbia",18:03
business,skip,2026-08-31,"Yates Street, Victoria, British Columbia",21:49,d2dc554c-d403-4a8a-98c5-474d8bddbd43,0.8,Picking up food,"Fort Street, Victoria, British Columbia",21:47
business,,2026-08-31,"Fort Street, Victoria, British Columbia",21:47,c810060a-3919-40b5-87ea-96cef10e830a,1,Going to hot zone,"Yates Street, Victoria, British Columbia",21:42
business,skip,2026-08-31,"Yates Street, Victoria, British Columbia",21:33,a2621afc-80aa-4342-9ad2-d81297075f49,3.4,Picking up food,"Oak Street, Saanich, British Columbia",21:23
business,,2026-08-31,"Saanich Road, Saanich, British Columbia",21:23,8c088584-6303-4f3d-a0a0-5041ae394639,1.8,Going to hot zone,"Tattersall Drive, Saanich, British Columbia",21:20
business,skip,2026-08-31,"Tattersall Drive, Saanich, British Columbia",21:19,572ed8c3-8a1d-418f-a6b8-879cd4dc224b,2,Dropping off delivery,"Oak Street, Saanich, British Columbia",20:54
